kaggle_id,views
157,39720.03223954001
158,11079.197089640513
159,33471.49802531879
160,3413.832645670993
161,30587.294536757097
162,25692.350285178865
163,3054.268502882444
164,4980.883689231907
165,10457.938611797546
166,3079.7262730460443
167,2742.3523941681588
168,2844.2411173093933
169,33739.33226520728
170,29232.3418835599
171,20642.100254300447
172,31945.281591119576
173,10938.198090093612
174,33244.78930818084
175,31134.829468711647
176,24640.312935451904
177,5224.559122570174
178,30565.32460497157
179,21589.63590764726
180,11770.441471840952
181,33110.35681564422
182,5889.595076080539
183,3815.391664129714
184,10615.835449268247
185,30498.424381893918
186,3065.8232683477418
187,4217.910587367067
188,4664.957175469472
189,3228.6320930854367
190,5065.275453600391
191,32667.039832967253
192,10306.193463007645
193,11874.521948318838
194,29140.437327531436
195,24400.057618535408
196,29606.163043595585
197,29017.705402524338
198,3590.1294498253974
199,3993.47692396664
200,35113.652472337795
201,5243.287895946847
202,4070.9837853886643
203,28450.28893283016
204,11087.473770201048
205,3313.8750690069687
206,2918.6491983225637
207,6896.106260502054
208,2978.944088783387
209,11631.109489059458
210,3625.8497847035014
211,27485.61479906364
212,3178.012166866663
213,9589.018836149651
214,2918.6491983225637
215,24876.52557275887
216,21085.56980882203
217,30362.72163546599
218,7459.299165938638
219,3976.8972380273153
220,10569.250983603011
221,3260.84884587882
222,31356.73865662414
223,32793.94018983831
224,10484.661498022135
225,2937.377971699238
226,3434.9739098373125
227,29655.676349729434
228,4180.43950502313
229,29550.85417641501
230,3856.9100238612996
231,2937.377971699238
232,2915.698450693399
233,27582.241158805708
234,34964.870531833076
235,29140.437327531436
236,32901.27268237491
237,25890.996001315427
238,6101.170728743247
239,31559.459770546484
240,2340.038198768639
241,6466.614641382879
242,32546.60709346305
243,1715.1445178021786
244,4689.161413158914
245,3427.7356503692954
246,24253.130816557004
247,28295.734366338147
248,2726.219128071266
249,32973.61406764
250,9570.270790270533
251,34964.870531833076
252,29397.041418432724
253,4769.026139537758
254,33244.78930818084
255,26500.611084988617
256,34636.362851254045
257,33471.49802531879
258,9411.447816592034
259,31039.678509524838
260,28925.800846495873
261,3125.9191080001087
262,3125.9191080001087
263,10998.937552273504
264,10070.323521995688
265,5052.628819786605
266,4351.431476745982
267,35279.56956759535
268,24436.16619592451
269,30544.989341989924
270,10252.952789953482
271,3006.1697273297677
272,5150.751567231036
273,32993.17723840338
274,2889.279196146561
275,9586.990113596254
276,3143.6972358298303
277,3035.5397295057696
278,28389.996876068464
279,32041.186306547632
280,5429.544944414238
281,21275.814426282628
282,33256.861544283216
283,28141.945075409236
284,33492.84110884006
285,34232.15973673736
286,29207.33755060909
287,3488.577352009061
288,33199.88586780122
289,29875.36220534813
290,30007.10846659421
291,10833.430240540427
292,32120.349144123753
293,3347.462440716035
294,31745.537066940957
295,12585.929850230232
296,33454.94015482957
297,4600.095183406412
298,11261.18535419512
299,34802.81009509623
300,33321.24500351171
301,2703.0454032404227
302,2859.2429253513656
303,5017.5207418917935
304,3815.391664129714
305,30362.72163546599
306,37129.63086276944
307,9623.396962440629
308,3999.2489504355394
309,5217.100231558803
310,11032.074274085171
311,4650.121714504876
312,2565.1320060373014
313,9868.790456870402
314,30465.076186180526
315,6497.237600306021
316,28086.040787992948
317,2709.118107697023
318,4630.405713018983
319,2706.049536727968
320,3760.3877899476056
321,4296.324021695149
322,8931.109985011451
323,3123.6350201666273
324,27872.851970077343
325,5638.4235430386
326,33623.20245868631
327,4264.930117074908
328,32316.338107206862
329,3242.120072502146
330,25896.329918761785
331,3808.811248308622
332,2096.4271438006476
333,36807.264828396495
334,33454.94015482957
335,29140.437327531436
336,3478.473120090241
337,10784.632045175875
338,30397.852635490268
339,10002.461422567447
340,5243.287895946847
341,11075.393247604372
342,11296.736700929947
343,4945.7657453869715
344,29140.437327531436
345,19114.735029934196
346,5441.681809134165
347,33980.97268237491
348,3104.3298133763315
349,32630.097441834092
350,30657.070446408856
351,10988.993659995014
352,2889.279196146561
353,10623.162541890973
354,4402.337068048257
355,4227.564179329928
356,11645.215440854196
357,32615.59412720552
358,4505.434323964493
359,10534.394307128414
360,22604.10633620382
361,4945.7657453869715
362,4141.60216783544
363,20817.317236331834
364,4956.855196650579
365,4788.581709224683
366,10101.621816556259
367,31707.09465232926
368,27741.807740235086
369,3107.2947260105925
370,2978.9923060217066
371,7309.142915570718
372,9159.14215084606
373,28925.800846495873
374,4248.225246142471
375,3074.7171702577957
376,32842.01259004937
377,6437.244639206877
378,28263.873191379043
379,3006.1697273297677
380,36468.023149053806
381,26374.65070567719
382,2609.328596888059
383,3447.1058943462103
384,6758.288391121633
385,31536.73671385593
386,3065.8232683477418
387,31758.226876702338
388,2937.377971699238
389,5707.679512285077
390,2646.4946907908584
391,3974.1717171763435
392,37944.17581363124
393,30679.79350309941
394,30803.92420334704
395,29319.83906431487
396,3540.79916255512
397,31945.281591119576
398,35043.876562686055
399,10525.803898057506
400,30029.174963330417
401,36458.81732424534
402,12105.214172045256
403,3706.563089220733
404,10556.710768599476
405,6671.600463226943
406,3647.7516344768683
407,3447.1058943462103
408,5677.596745073464
409,27368.785871252105
410,33238.527974671524
411,9159.14215084606
412,4831.730639121826
413,3621.83302265659
414,32797.60536558223
415,3707.166649250342
416,29550.85417641501
417,28235.652451794598
418,10705.990412456771
419,4482.581070162538
420,29269.317472301795
421,4916.395743210969
422,2709.118107697023
423,40943.54137361389
424,21226.41224799549
425,5343.521723087601
426,28151.683423514383
427,10783.503393513272
428,11336.198637847987
429,2106.4919391863536
430,30178.74965949345
431,29269.317472301795
432,3123.6350201666273
433,34459.2934692903
434,6437.244639206877
435,30679.79350309941
436,32068.286306547638
437,33385.91655186012
438,33244.78930818084
439,10491.062454437055
440,30746.476182553142
441,3152.4285889290077
442,4248.225246142471
443,3560.759447649395
444,34859.203086694586
445,3427.6215512324875
446,27346.062814561552
447,9959.791530213932
448,34259.25973673737
449,13848.859449895534
450,5852.511484958156
451,5429.544944414238
452,34232.15973673736
453,4180.43950502313
454,3730.2532796064024
455,27143.054213815463
456,4208.26562598078
457,3832.4301276998776
458,9173.338152108454
459,2419.8980179802306
460,37106.90780607889
461,3205.661840116298
462,24707.341436465344
463,2464.507570408029
464,34522.944042617215
465,29397.041418432724
466,31536.73671385593
467,2772.3637457870104
468,29076.28309660412
469,36298.480839367694
470,10926.907860996243
471,28315.856440293555
472,30134.118539788833
473,10207.315533980105
474,41094.77970761067
475,4887.531123061073
476,10623.162541890973
477,22604.10633620382
478,3123.6350201666273
479,10926.907860996243
480,28864.59934194335
481,38239.923485073974
482,10220.98034038622
483,3123.6350201666273
484,3695.1576950054373
485,29319.83906431487
486,11013.133553535894
487,11998.849813259001
488,2608.63121629023
489,21246.11928184134
490,32901.27268237491
491,3807.2198754992496
492,33811.695626282686
493,11087.473770201048
494,3727.0562110225105
495,38836.29945601495
496,3808.811248308622
497,32861.70446911597
498,32395.05098858614
499,9554.86275761897
500,32993.17723840338
501,3079.7262730460443
502,10344.889024153063
503,24572.908943928738
504,2612.602282463995
505,11022.635877449417
506,2505.716991263828
507,5048.262318415769
508,28887.322398633904
509,11486.392467175696
510,32993.17723840338
511,2608.63121629023
512,10340.591752418108
513,6485.343414759553
514,3065.8232683477418
515,3338.685637396398
516,32211.896971187845
517,11246.296743879555
518,13229.396459881951
519,2463.925579718294
520,10271.681563330154
521,4240.633644057618
522,5243.526002033087
523,30301.333258565282
524,30769.571960114634
525,34964.870531833076
526,11834.367637996991
527,4769.468941232567
528,34495.17161134352
529,3006.1697273297677
530,32019.684822711282
531,10484.661498022135
532,3792.6686074391628
533,30391.09188935731
534,13215.058691802822
535,3142.138994447349
536,30108.97374984169
537,2505.716991263828
538,11463.276031439198
539,3242.120072502146
540,5272.430984390085
541,10443.388482602973
542,26397.412791775823
543,30059.33418132067
544,6627.26718832983
545,2937.377971699238
546,4411.856919053311
547,10252.952789953482
548,10942.00193212975
549,32993.17723840338
550,3104.3298133763315
551,34510.10332367927
552,10988.993659995014
553,37144.8883140168
554,33137.18455698106
555,32370.253645688765
556,4511.963257566917
557,30362.72163546599
558,3006.1697273297677
559,3560.759447649395
560,35759.64995457884
561,3166.7009989817907
562,27850.12891338679
563,34859.203086694586
564,24305.54883394646
565,28735.079428194287
566,3436.5973643745797
567,32546.60709346305
568,11770.441471840952
569,30522.26628529937
570,33799.56579042712
571,11256.28041193485
572,4459.971353625408
573,29581.013394405265
574,30522.26628529937
575,2859.2429253513656
576,11265.044789758673
577,30498.424381893918
578,33799.56579042712
579,2703.0454032404227
580,3212.750070326144
581,4307.878787160445
582,27619.11380128665
583,7309.142915570718
584,2918.6491983225637
585,3205.661840116298
586,10873.937787866618
587,10458.200774485018
588,5439.249807125746
589,26353.684283010214
590,3999.2489504355394
591,4782.153899649554
592,3123.6350201666273
593,6170.587547695338
594,5252.992758658357
595,12854.903396622894
596,2957.4030113979293
597,5096.959663287509
598,31082.411451322198
599,28450.28893283016
600,6157.233215742362
601,5212.546319422873
602,29376.532883572963
603,7529.068212881834
604,3107.5017540697345
605,32993.17723840338
606,24613.212935451906
607,4704.925456038
608,32107.880615989427
609,28864.59934194335
610,37037.131896427134
611,4142.653229564128
612,6485.343414759553
613,30706.238261271912
614,34044.6232557018
615,32417.774045276692
616,35917.58945596109
617,27018.66082886933
618,27619.11380128665
619,29397.041418432724
620,12550.553788387073
621,28901.509719745576
622,5224.559122570174
623,4003.541719352345
624,2889.279196146561
625,10713.968005486777
626,11319.598128932226
627,12993.798059776813
628,4200.494839687424
629,4502.904364691523
630,3447.1058943462103
631,5436.3018777344505
632,30498.424381893918
633,34259.25973673737
634,30059.33418132067
635,3856.9100238612996
636,29831.095409979524
637,11831.472489321584
638,2957.4030113979293
639,4783.371945930872
640,11509.489048922993
641,12601.155510998582
642,9956.185999218227
643,19409.650826037778
644,4648.837924239524
645,4915.177696929654
646,11566.754359928746
647,3460.801870985371
648,10407.271530706084
649,6437.244639206877
650,4003.541719352345
651,10594.975261927373
652,2756.2553988664613
653,3000.6760182722337
654,27619.11380128665
655,3590.1294498253974
656,4916.395743210969
657,10585.619098412039
658,10524.002147902158
659,32630.097441834092
660,32068.286306547638
661,4879.0184051330025
662,7438.259274268208
663,5164.447543870196
664,24057.497033287236
665,2670.5059227146703
666,31370.951173199224
667,33661.045563327236
668,10703.422079257974
669,30910.19307832729
670,4240.633644057618
671,34189.59405390929
672,32035.1928013492
673,4486.580803930281
674,4426.7880223491165
675,7114.361361702152
676,30824.528562796986
677,2859.2429253513656
678,39854.46473207663
679,21275.814426282628
680,5429.544944414238
681,2859.2429253513656
682,3812.9919019681493
683,3381.7516162115603
684,3590.1294498253974
685,21101.396889124273
686,2419.8980179802306
687,4466.885913291122
688,3750.971574029606
689,3608.8582232020717
690,3987.6856801015397
691,10863.762930880277
692,6725.361527321624
693,27346.062814561552
694,2581.650346836092
695,4078.262656929653
696,2918.6491983225637
697,4048.6246429364355
698,2441.8123935545696
699,28351.17275699275
700,10838.148121934124
701,12693.654477340904
702,9686.571459525132
703,5247.654397317683
704,2978.9923060217066
705,28385.11227204265
706,30812.388317449193
707,28735.079428194287
708,20401.39819790378
709,22715.325066827303
710,3727.0562110225105
711,38100.05289226701
712,10342.600311852026
713,11543.902827247819
714,3590.1294498253974
715,5271.587663915706
716,38667.267531848105
717,30471.32438189392
718,1930.1951350319493
719,11086.108349482438
720,10384.548474015533
721,4636.44514395247
722,4887.531123061073
723,3789.614755322449
724,11103.795870476679
725,11014.237898029382
726,11148.62690764614
727,32901.27268237491
728,11035.202291945427
729,2859.2429253513656
730,40750.94756533888
731,12630.954050999837
732,9026.118353565967
733,1835.1551099889991
734,6020.593471031048
735,10839.845851362366
736,5096.959663287509
737,11998.214297358812
738,27641.836857977203
739,10470.806767323918
740,29140.437327531436
741,5575.22987900365
742,5243.287895946847
743,26105.63248235099
744,24707.341436465344
745,12105.214172045256
746,4296.324021695149
747,4217.910587367067
748,3935.6651721477538
749,2167.665434347362
750,30606.731234449297
751,27676.80006918892
752,3586.737438055625
753,9477.394335380062
754,10575.651940017931
755,4411.856919053311
756,3065.8232683477418
757,10271.681563330154
758,25159.591766968762
759,26105.63248235099
760,3759.121099946573
761,27338.687997085235
762,35323.27303080465
763,3035.5397295057696
764,30498.424381893918
765,11069.468577500798
766,4664.957175469472
767,2447.12564239263
768,2608.63121629023
769,5017.727769950939
770,25159.591766968762
771,2932.799471067642
772,4630.405713018983
773,31536.73671385593
774,10971.17191921422
775,29042.122610747432
776,6094.401026370186
777,4646.212743073376
778,3006.1697273297677
779,33244.78930818084
780,2937.377971699238
781,12127.937228735807
782,5195.189120394171
783,41712.86800716462
784,5017.727769950939
785,26491.97170215904
786,6020.593471031048
787,10120.290404557005
788,12157.037271037312
789,4277.595248318474
790,31085.563416083307
791,5017.5207418917935
792,25971.199989814384
793,32651.79034980193
794,30973.386608168403
795,2571.329387680481
796,4502.904364691523
797,10119.928992673385
798,1930.1951350319493
799,7691.853047834876
800,3394.5893245633233
801,7348.419653413712
802,30853.165063250315
803,41094.77970761067
804,3808.811248308622
805,29342.920128858757
806,30930.811162563015
807,33623.20245868631
808,3807.2198754992496
809,30498.424381893918
810,33623.20245868631
811,4101.298444164069
812,30498.424381893918
813,3945.1477807592105
814,2424.402585702079
815,34084.25373843303
816,4658.1476747250035
817,11832.236224032788
818,33471.49802531879
819,11814.87783728646
820,3999.6202947178667
821,5048.262318415769
822,18296.454228275154
823,11808.103805602586
824,11220.702368063672
825,4101.298444164069
826,8949.965026700993
827,29483.953953337357
828,10899.54924928968
829,11310.37932125077
830,3808.811248308622
831,33471.49802531879
832,3322.2476345551186
833,10740.690829168308
834,30291.251173199227
835,10861.3705660777
836,11658.571266682678
837,19114.735029934196
838,11400.733032193211
839,3608.8582232020717
840,10992.202817675452
841,3260.84884587882
842,4482.581070162538
843,2869.9462550343196
844,5048.262318415769
845,4923.587570603073
846,7359.159199682094
847,7168.605798711364
848,3338.685637396398
849,32966.07723840338
850,9766.830996892133
851,32901.27268237491
852,27725.968837569413
853,27722.514525597464
854,4466.885913291122
855,28864.59934194335
856,10275.878822187458
857,4796.798479629026
858,20607.249021906617
859,30362.72163546599
860,5645.931141961778
861,11814.87783728646
862,32784.98442497713
863,33217.68930818084
864,4248.225246142471
865,14127.905240648619
866,5144.807856952279
867,30769.571960114634
868,12895.819547619862
869,10861.742394762745
870,33723.110095096235
871,5429.544944414238
872,32874.172682374905
873,29113.337327531437
874,35422.37260334697
875,3838.1812504846253
876,20629.97207859717
877,29327.265508780958
878,33971.16189575547
879,32331.97061242749
880,32041.186306547632
881,29875.36220534813
882,25091.162053794433
883,32579.02296455868
884,9219.274346352782
885,4180.43950502313
886,23462.420610934034
887,5243.287895946847
888,3035.5397295057696
889,4296.324021695149
890,2990.4041948273857
891,10135.605930574044
892,9787.250077830176
893,14276.130294845241
894,27850.12891338679
895,4022.270492729019
896,30917.079676690326
897,27143.054213815463
898,10213.899663988052
899,30308.20510908145
900,5677.596745073464
901,32966.07723840338
902,3625.8497847035014
903,11093.393090902902
904,30766.80626517203
905,4142.653229564128
906,11680.047919408642
907,4264.930117074908
908,2608.63121629023
909,5429.544944414238
910,6942.175065329168
911,26867.742027646145
912,34324.48930818084
913,7285.144116056425
914,2889.279196146561
915,4842.59828817424
916,11087.473770201048
917,10490.138744610877
918,13164.848463136017
919,10423.379156599009
920,2785.625401042464
921,32291.87756212431
922,25425.498621893577
923,30178.74965949345
924,11998.214297358812
925,20585.370173876323
926,8964.161027963386
927,3613.4609879692034
928,2358.7901892854256
929,29483.953953337357
930,33244.78930818084
931,34985.632324312006
932,4082.591974126156
933,10879.1919355802
934,2424.402585702079
935,10101.56163118033
936,11025.145185662217
937,28423.188932830162
938,8910.854170643433
939,23870.735001966703
940,29349.52146080075
941,3035.5397295057696
942,3205.661840116298
943,4916.395743210969
944,10300.362913880022
945,41211.31802495574
946,2919.2905477654126
947,3905.3049928934747
948,2648.1542103064453
949,31321.53369148793
950,30283.787900858355
951,28925.800846495873
952,33444.398025318784
953,35264.50081344599
954,34940.1106836754
955,12574.315615062495
956,29983.650096463767
957,28263.873191379043
958,11510.534385329729
959,10333.33052462491
960,10882.399234928444
961,12550.553788387073
962,4050.8867891340974
963,10486.736602778015
964,28864.59934194335
965,11572.329137521569
966,2859.2429253513656
967,3447.1058943462103
968,3212.750070326144
969,11584.184423373563
970,5910.374779843329
971,12303.359060757364
972,2630.982928698455
973,25306.094962884967
974,4197.351246204193
975,10705.990412456771
976,3079.7262730460443
977,3273.7586081467202
978,10997.894805438811
979,3984.407912980864
980,27368.785871252105
981,41060.43190479712
982,12129.964247031206
983,11316.78027766569
984,3719.9547692745364
985,2742.3523941681588
986,11279.77323377966
987,4365.690538979331
988,10484.661498022135
989,2804.3541744191384
990,29596.777908134052
991,27506.61228758087
992,34044.6232557018
993,29745.63667336412
994,21268.842338531893
995,12037.410313067228
996,39065.133071632314
997,29483.953953337357
998,30475.22314917177
999,12105.214172045256
1000,2937.377971699238
1001,11040.668931299775
1002,27009.611936766447
1003,9500.49488061877
1004,2565.1320060373014
1005,2735.820860359581
1006,3137.330996805788
1007,3152.4285889290077
1008,34985.632324312006
1009,24707.341436465344
1010,3848.8342098217176
1011,10484.661498022135
1012,3065.8232683477418
1013,29591.65811444685
1014,29581.013394405265
1015,5148.545832441949
1016,9159.14215084606
1017,5603.954736933871
1018,3540.79916255512
1019,11051.431456581226
1020,35836.105649909725
1021,4459.955694605986
1022,32901.27268237491
1023,26832.00506992562
1024,24057.497033287236
1025,32015.057500771338
1026,32874.172682374905
1027,11672.649515643085
1028,10890.698042723883
1029,10730.562764063026
1030,27252.146169481428
1031,32718.33315638264
1032,1737.4867212066927
1033,4131.334714959266
1034,9120.031294788501
1035,4277.325602140539
1036,28090.88721447557
1037,2957.4030113979293
1038,35917.58945596109
1039,42806.57611577379
1040,32993.17723840338
1041,5228.92562394101
1042,29397.041418432724
1043,8398.910116681845
1044,11296.736700929947
1045,4687.756643699121
1046,4658.1476747250035
1047,3789.614755322449
1048,5429.544944414238
1049,1497.1035530725349
1050,33569.31519853313
1051,4847.118636282706
1052,29581.013394405265
1053,2442.9524237950413
1054,32297.357365590215
1055,3473.8802680850417
1056,34259.25973673737
1057,10180.904345472645
1058,32068.286306547638
1059,38520.340729869706
1060,1991.735523945506
1061,30758.17815990553
1062,23507.51134231493
1063,3109.096275222046
1064,6437.244639206877
1065,31854.02145430766
1066,28328.449700302197
1067,1910.1700953332581
1068,12504.539705410723
1069,3730.2532796064024
1070,1930.1951350319493
1071,7070.3404113664055
1072,2773.3361460983538
1073,3260.84884587882
1074,4769.468941232567
1075,11268.741339487076
1076,27850.12891338679
1077,3792.6686074391628
1078,2893.346738285174
1079,2050.20572721877
1080,31986.127786467412
1081,10337.74509943477
1082,4981.727009706287
1083,2767.9073953034817
1084,34577.23203552904
1085,27833.210029228358
1086,13053.13463830342
1087,10704.062958638711
1088,31945.693310519633
1089,36263.5865592626
1090,4916.395743210969
1091,32874.172682374905
1092,35111.74461077557
1093,2424.402585702079
1094,2464.507570408029
1095,5048.262318415769
1096,31423.63887970178
1097,3795.1152716694614
1098,30930.811162563015
1099,12895.819547619862
1100,3018.5153000379223
1101,2918.6491983225637
1102,27346.062814561552
1103,30308.20510908145
1104,27619.11380128665
1105,2877.285095026498
1106,3185.429772358465
1107,35117.5740114676
1108,10325.176977204917
1109,11793.139762086203
1110,3795.1152716694614
1111,3104.3298133763315
1112,4817.116840795841
1113,10418.17672004691
1114,2902.51593222567
1115,9838.056673151312
1116,26884.909846603932
1117,21560.9167266298
1118,3473.58511172951
1119,28179.113692289327
1120,4481.176300702745
1121,2588.7391955329717
1122,29875.36220534813
1123,34628.73269095905
1124,40796.61457163548
1125,3793.283158042801
1126,2158.6259841685824
1127,9427.76991686766
1128,32973.61406764
1129,30291.251173199227
1130,10591.974040293562
1131,30522.26628529937
1132,9272.581203672735
1133,27619.11380128665
1134,10845.064857891795
1135,34044.6232557018
1136,3054.268502882444
1137,30459.715147442977
1138,28988.59702393148
1139,23462.420610934034
1140,3795.1152716694614
1141,12775.477388238667
1142,11220.702368063672
1143,26604.438758220644
1144,6299.38684821425
1145,12179.48186664484
1146,2859.2429253513656
1147,30677.428359467525
1148,10346.923461268148
1149,3813.3632462504756
1150,32041.186306547632
1151,10850.956052512063
1152,3065.8232683477418
1153,35043.876562686055
1154,5048.262318415769
1155,12363.45384261738
1156,3759.121099946573
1157,3104.3298133763315
1158,6299.38684821425
1159,25971.199989814384
1160,41287.77372028662
1161,30581.86978546261
1162,12179.48186664484
1163,3313.8750690069687
1164,11313.218164832244
1165,9763.027154855996
1166,4459.955694605986
1167,3780.279810704864
1168,5285.598686205246
1169,41287.77372028662
1170,30973.386608168403
1171,41922.65005141664
1172,33244.78930818084
1173,3242.120072502146
1174,3242.120072502146
1175,27512.289954214353
1176,12037.410313067228
1177,30498.424381893918
1178,3976.8972380273153
1179,24707.341436465344
1180,32722.00199786255
1181,3260.84884587882
1182,42689.06867931395
1183,32525.266443603992
1184,21226.41224799549
1185,9722.978308369506
1186,33244.78930818084
1187,6065.031024194183
1188,13067.471246475632
1189,6301.370482031384
1190,4484.17559131485
1191,5153.44200774898
1192,4160.704717135267
1193,34927.128061661235
1194,3586.737438055625
1195,2630.982928698455
1196,3212.750070326144
1197,3729.0848291513776
1198,11533.903069048733
1199,9968.617396589192
1200,11227.963595856863
1201,2918.6491983225637
1202,22235.70463381475
1203,3133.6998155523333
1204,2837.3247454503307
1205,2859.2429253513656
1206,8541.493571671921
1207,9918.280167593784
1208,3338.685637396398
1209,37863.94332109463
1210,3661.88444633022
1211,4365.690538979331
1212,3052.261423433759
1213,30572.806990120538
1214,4782.153899649554
1215,28450.28893283016
1216,10262.340774485017
1217,25185.66222338075
1218,4243.69744542682
1219,31707.09465232926
1220,2772.5743682816014
1221,10580.109518463798
1222,10306.547453024394
1223,13051.506385788018
1224,4850.913742014776
1225,2859.2429253513656
1226,11808.103805602586
1227,2814.9730330421057
1228,3225.1647951678624
1229,4355.699307383609
1230,10522.003443090181
1231,33110.35681564422
1232,30657.070446408856
1233,5210.486132541368
1234,11695.655397904588
1235,2713.562946196073
1236,36213.22129634672
1237,10959.278043036384
1238,31363.578026523337
1239,32721.565080885815
1240,30498.424381893918
1241,32901.27268237491
1242,25298.307600169006
1243,10667.00077448502
1244,3006.1697273297677
1245,2565.1320060373014
1246,10766.186097370157
1247,3488.577352009061
1248,4365.690538979331
1249,5461.972863816297
1250,33712.12110758999
1251,2859.2429253513656
1252,4410.641066355132
1253,11510.534385329729
1254,4879.0184051330025
1255,2919.2905477654126
1256,28903.95009646377
1257,12441.446223850468
1258,28052.570394676026
1259,2889.279196146561
1260,10861.742394762745
1261,27837.511065531813
1262,4021.972007126091
1263,3560.759447649395
1264,30679.79350309941
1265,11908.63533259657
1266,30587.294536757097
1267,20649.105075513937
1268,2551.227639230096
1269,29439.48742993448
1270,4142.653229564128
1271,4179.433490511941
1272,4447.496830438883
1273,12178.16172308219
1274,10859.95908884414
1275,11808.103805602586
1276,12585.929850230232
1277,4180.43950502313
1278,30178.74965949345
1279,2016.778966322066
1280,11560.625955273319
1281,4511.963257566917
1282,12105.214172045256
1283,3729.0848291513776
1284,2103.1053299137807
1285,3240.525551349834
1286,3035.5397295057696
1287,33724.403851267416
1288,31843.37156138321
1289,3338.685637396398
1290,10827.221973399579
1291,2937.377971699238
1292,19371.379323389916
1293,28662.51243729039
1294,12254.01113089537
1295,31057.672088971347
1296,4234.9269373800325
1297,4347.258327758792
1298,31131.169433469116
1299,5541.835465637467
1300,32901.27268237491
1301,29835.82951839679
1302,29304.112741645913
1303,21589.63590764726
1304,29450.978184755386
1305,32993.17723840338
1306,10546.059539616483
1307,12421.274912487492
1308,4365.690538979331
1309,10436.905493423581
1310,2980.729024578918
1311,36197.2740114676
1312,3035.5397295057696
1313,3560.759447649395
1314,11168.226089225527
1315,4802.8149664621005
1316,2571.329387680481
1317,9586.613882861106
1318,38443.885034538805
1319,31943.006526935416
1320,9434.170873282585
1321,4651.394831190045
1322,3212.750070326144
1323,4646.212743073376
1324,2338.8981685281674
1325,31184.55904818732
1326,2419.8980179802306
1327,26252.559284329393
1328,4057.112245320714
1329,35194.02970679848
1330,28864.59934194335
1331,2381.513245975977
1332,3815.391664129714
1333,11509.747586612744
1334,34584.34565840814
1335,32041.186306547632
1336,33244.78930818084
1337,9403.018137623709
1338,28425.629309548363
1339,9159.14215084606
1340,9026.118353565967
1341,5677.596745073464
1342,37106.90780607889
